CaO+MgO,Al2O3,TiO2,Fe2O3*,MnO,MgO,CaO,Na2O,K2O,P2O5,S,Zn,Pb,Cu,Cd,Cr,Ni,Sc,V,Ba,Sr,Li,Rb,Y,Zr,Nb,Cs,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Th,U,Type de roche
0.000136237,3.18E-07,1.08E-08,2.35E-07,5.97E-08,5.45E-05,8.04E-05,4.43E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,4.53E-06,1.12E-06,4.36E-05,1.27E-05,5.77E-07,6.23E-06,2.14E-05,0.000185186,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,8.90E-07,3.20E-08,5.38E-07,1.33E-07,6.07E-05,8.04E-05,4.43E-08,3.81E-07,3.50E-07,0.000447599,3.80E-05,2.23E-05,4.53E-06,1.12E-06,1.72E-05,1.27E-05,1.72E-06,6.23E-06,5.11E-05,9.42E-05,4.09E-06,8.80E-06,6.83E-06,3.59E-06,1.46E-06,3.25E-07,5.40E-06,5.25E-06,1.91E-06,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,6.30E-07,5.33E-08,1.03E-07,1.02E-07,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,2.35E-07,5.97E-08,5.45E-05,8.04E-05,7.70E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,6.90E-06,1.15E-06,1.63E-05,2.14E-05,0.000185186,9.86E-06,2.98E-06,1.47E-05,3.59E-06,1.46E-06,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,2.35E-07,5.97E-08,5.45E-05,8.04E-05,4.43E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,1.15E-06,1.63E-05,2.14E-05,0.000185186,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,8.04E-05,4.43E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,1.11E-05,1.12E-06,1.72E-05,1.27E-05,1.15E-06,1.63E-05,2.14E-05,0.000185186,4.09E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,3.25E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,8.04E-05,7.70E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,1.15E-06,1.63E-05,2.14E-05,0.000185186,4.09E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,3.25E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,2.35E-07,5.97E-08,5.45E-05,8.04E-05,7.70E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,5.77E-07,1.63E-05,2.14E-05,0.000185186,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,2.35E-07,5.97E-08,5.45E-05,8.04E-05,4.43E-08,8.05E-08,3.50E-07,0.001124296,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,1.15E-06,1.63E-05,2.14E-05,9.42E-05,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,8.40E-07,5.97E-08,5.45E-05,8.04E-05,7.70E-08,8.05E-08,3.50E-07,0.001124296,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,1.72E-06,6.23E-06,2.14E-05,9.42E-05,4.09E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,1.91E-06,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,6.30E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,8.04E-05,7.70E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,1.11E-05,1.12E-06,8.47E-06,6.90E-06,1.15E-06,6.23E-06,2.14E-05,0.000185186,9.86E-06,2.98E-06,6.83E-06,3.59E-06,1.46E-06,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,1.02E-07,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,8.40E-07,1.33E-07,5.45E-05,8.04E-05,7.70E-08,8.05E-08,3.50E-07,0.001800993,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,1.15E-06,1.63E-05,2.14E-05,0.000185186,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,6.30E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,8.04E-05,4.43E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,4.53E-06,1.12E-06,1.72E-05,1.27E-05,1.15E-06,6.23E-06,2.14E-05,0.000185186,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,8.40E-07,2.79E-07,5.45E-05,8.04E-05,1.75E-07,2.31E-07,3.50E-07,0.001124296,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,5.77E-07,6.23E-06,5.11E-05,0.000276169,9.86E-06,2.98E-06,1.47E-05,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,1.91E-06,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,1.85E-06,5.13E-07,1.34E-06,1.66E-07,6.30E-07,1.28E-07,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,8.40E-07,5.97E-08,5.45E-05,7.36E-05,7.70E-08,8.05E-08,3.50E-07,0.00247769,3.80E-05,2.23E-05,4.53E-06,1.12E-06,1.72E-05,6.90E-06,1.15E-06,6.23E-06,2.14E-05,9.42E-05,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,1.46E-06,7.45E-08,5.38E-07,5.97E-08,5.45E-05,8.04E-05,7.70E-08,5.31E-07,3.50E-07,0.001124296,0.000108425,8.03E-05,4.53E-06,1.12E-06,1.72E-05,1.84E-05,1.72E-06,6.23E-06,2.14E-05,0.000185186,1.56E-05,8.80E-06,3.05E-05,1.57E-05,2.32E-06,3.25E-07,1.21E-05,2.06E-05,2.89E-06,1.07E-05,1.85E-06,6.12E-07,2.55E-06,3.57E-07,2.90E-06,5.13E-07,2.08E-06,2.59E-07,1.65E-06,2.02E-07,4.70E-07,1.02E-07,2.24E-06,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,8.04E-05,7.70E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,1.15E-06,1.63E-05,2.14E-05,9.42E-05,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,8.90E-07,3.20E-08,8.40E-07,5.97E-08,5.45E-05,7.36E-05,7.70E-08,3.81E-07,3.50E-07,0.00247769,3.80E-05,2.23E-05,4.53E-06,1.12E-06,1.72E-05,1.27E-05,1.15E-06,6.23E-06,0.00011044,0.000185186,1.56E-05,8.80E-06,1.47E-05,9.62E-06,1.46E-06,3.25E-07,5.40E-06,5.25E-06,1.91E-06,4.39E-06,1.85E-06,2.47E-07,1.02E-06,1.44E-07,1.85E-06,2.20E-07,5.95E-07,7.27E-08,6.30E-07,5.33E-08,2.86E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,7.36E-05,4.43E-08,8.05E-08,3.50E-07,0.000447599,0.000178892,5.13E-05,4.53E-06,1.44E-06,8.47E-06,1.27E-05,1.15E-06,1.63E-05,2.14E-05,9.42E-05,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,7.36E-05,7.70E-08,8.05E-08,3.50E-07,0.001800993,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,1.15E-06,6.23E-06,2.14E-05,0.000185186,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000126824,2.61E-06,1.08E-08,5.38E-07,5.97E-08,5.45E-05,8.04E-05,1.10E-07,8.05E-08,3.50E-07,0.00247769,3.80E-05,2.23E-05,1.11E-05,1.12E-06,2.60E-05,1.27E-05,2.86E-06,1.63E-05,2.14E-05,0.000185186,4.09E-06,2.98E-06,1.47E-05,3.59E-06,5.92E-07,3.25E-07,5.40E-06,2.06E-05,1.91E-06,1.07E-05,2.91E-06,6.12E-07,2.55E-06,3.57E-07,1.85E-06,5.13E-07,1.34E-06,1.66E-07,6.30E-07,1.28E-07,1.03E-07,4.00E-08,2.24E-06,1.66E-05,R. carbonatí©es
0.000126824,1.46E-06,1.08E-08,1.14E-06,1.33E-07,5.45E-05,8.04E-05,7.70E-08,2.31E-07,3.50E-07,0.001124296,3.80E-05,2.23E-05,4.53E-06,1.12E-06,2.60E-05,1.27E-05,1.15E-06,2.64E-05,8.07E-05,0.000185186,2.14E-05,2.98E-06,6.83E-06,3.59E-06,5.92E-07,5.22E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000126824,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,7.36E-05,4.43E-08,8.05E-08,3.50E-07,0.001124296,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,5.77E-07,1.63E-05,2.14E-05,9.42E-05,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000126824,3.18E-07,1.08E-08,2.35E-07,5.97E-08,5.45E-05,7.36E-05,7.70E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,1.15E-06,6.23E-06,2.14E-05,9.42E-05,9.86E-06,2.98E-06,6.83E-06,3.59E-06,1.46E-06,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,1.02E-07,4.59E-07,1.66E-05,R. carbonatí©es
0.000126824,3.18E-07,1.08E-08,2.35E-07,5.97E-08,5.45E-05,7.36E-05,4.43E-08,2.31E-07,3.50E-07,0.001124296,0.000178892,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,5.77E-07,6.23E-06,5.11E-05,0.000185186,4.09E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000126824,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,7.36E-05,7.70E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,5.77E-07,6.23E-06,2.14E-05,0.000185186,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000126824,3.18E-07,1.08E-08,5.38E-07,5.97E-08,5.45E-05,7.36E-05,4.43E-08,8.05E-08,3.50E-07,0.001800993,3.80E-05,2.23E-05,1.11E-05,1.12E-06,8.47E-06,1.27E-05,1.15E-06,6.23E-06,2.14E-05,0.000185186,4.09E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000126824,3.18E-07,1.08E-08,2.35E-07,5.97E-08,5.45E-05,7.36E-05,4.43E-08,8.05E-08,3.50E-07,0.000447599,3.80E-05,2.23E-05,4.53E-06,1.12E-06,2.60E-05,1.27E-05,1.15E-06,1.63E-05,2.14E-05,0.000185186,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000126824,8.90E-07,3.20E-08,8.40E-07,5.97E-08,5.45E-05,7.36E-05,4.43E-08,5.31E-07,3.50E-07,0.003154387,0.000108425,0.000109325,4.53E-06,1.12E-06,8.47E-06,2.42E-05,1.15E-06,2.64E-05,2.14E-05,0.000185186,4.09E-06,2.98E-06,2.26E-05,9.62E-06,5.92E-07,3.25E-07,5.40E-06,1.30E-05,1.91E-06,4.39E-06,1.85E-06,6.12E-07,2.55E-06,3.57E-07,1.85E-06,5.13E-07,1.34E-06,2.59E-07,1.31E-06,2.02E-07,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000126824,1.46E-06,5.32E-08,5.38E-07,5.97E-08,4.82E-05,7.36E-05,7.70E-08,8.05E-08,3.50E-07,0.00247769,3.80E-05,2.23E-05,1.76E-05,1.12E-06,1.72E-05,1.84E-05,1.72E-06,4.66E-05,5.11E-05,0.000276169,4.09E-06,8.80E-06,3.84E-05,9.62E-06,1.46E-06,3.25E-07,1.21E-05,2.06E-05,2.89E-06,1.07E-05,2.91E-06,9.77E-07,4.09E-06,7.82E-07,,1.10E-06,3.56E-06,7.27E-08,2.91E-07,5.33E-08,2.86E-07,1.02E-07,1.35E-06,1.66E-05,R. carbonatí©es
0.000117411,8.90E-07,3.20E-08,5.38E-07,3.53E-07,5.45E-05,7.36E-05,7.70E-08,2.31E-07,3.50E-07,0.003154387,3.80E-05,2.23E-05,1.11E-05,1.12E-06,8.47E-06,2.42E-05,1.15E-06,3.65E-05,5.11E-05,0.000185186,9.86E-06,8.80E-06,6.83E-06,9.62E-06,1.46E-06,3.25E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,6.30E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000117411,3.18E-07,1.08E-08,5.38E-07,5.97E-08,4.82E-05,6.69E-05,4.43E-08,8.05E-08,3.50E-07,0.001124296,3.80E-05,2.23E-05,4.53E-06,1.12E-06,1.72E-05,1.27E-05,5.77E-07,1.63E-05,2.14E-05,9.42E-05,9.86E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,2.61E-06,1.08E-08,1.14E-06,5.97E-08,4.82E-05,6.69E-05,4.43E-08,8.05E-08,3.50E-07,0.003154387,3.80E-05,2.23E-05,1.76E-05,1.12E-06,3.48E-05,1.84E-05,1.15E-06,2.64E-05,8.07E-05,9.42E-05,1.56E-05,2.98E-06,2.26E-05,,2.32E-06,7.18E-07,1.87E-05,2.83E-05,3.87E-06,1.70E-05,2.91E-06,6.12E-07,4.09E-06,5.70E-07,2.90E-06,8.06E-07,2.08E-06,2.59E-07,1.31E-06,2.02E-07,6.53E-07,1.64E-07,2.24E-06,1.66E-05,R. carbonatí©es
0.000136237,3.18E-07,1.08E-08,8.40E-07,1.33E-07,5.45E-05,8.04E-05,4.43E-08,8.05E-08,3.50E-07,0.001124296,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,5.77E-07,6.23E-06,2.14E-05,9.42E-05,4.09E-06,2.98E-06,6.83E-06,3.59E-06,5.92E-07,1.28E-07,5.40E-06,5.25E-06,9.31E-07,4.39E-06,8.00E-07,2.47E-07,1.02E-06,1.44E-07,8.13E-07,2.20E-07,5.95E-07,7.27E-08,2.91E-07,5.33E-08,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000136237,2.04E-06,1.08E-08,5.38E-07,5.97E-08,5.45E-05,8.04E-05,4.43E-08,3.81E-07,1.03E-06,0.001124296,3.80E-05,2.23E-05,4.53E-06,1.12E-06,8.47E-06,1.27E-05,5.77E-07,1.63E-05,5.11E-05,9.42E-05,2.14E-05,8.80E-06,2.26E-05,3.59E-06,5.92E-07,1.28E-07,1.21E-05,1.30E-05,2.89E-06,1.70E-05,2.91E-06,6.12E-07,2.55E-06,3.57E-07,2.90E-06,5.13E-07,1.34E-06,1.66E-07,6.30E-07,1.28E-07,1.03E-07,4.00E-08,4.59E-07,1.66E-05,R. carbonatí©es
0.000127598,4.63E-07,1.71E-08,5.37E-06,2.05E-07,5.04E-05,7.42E-05,5.37E-08,2.96E-07,7.54E-08,0.057570299,2.05E-05,4.78E-05,6.19E-05,8.73E-07,9.55E-06,4.14E-05,6.06E-06,1.39E-05,4.80E-05,,3.43E-05,4.57E-06,7.46E-06,6.27E-06,5.89E-07,2.04E-07,5.36E-06,5.99E-06,1.05E-06,4.26E-06,9.18E-07,2.25E-07,1.11E-06,2.04E-07,9.45E-07,2.75E-07,6.21E-07,7.82E-08,5.60E-07,5.94E-08,1.99E-07,3.93E-08,3.47E-07,2.49E-06,Pyrite
0.000127598,4.63E-07,1.71E-08,5.37E-06,2.05E-07,5.38E-05,7.42E-05,5.37E-08,2.96E-07,3.65E-08,0.039476482,6.60E-05,2.62E-05,6.19E-05,1.20E-06,9.55E-06,4.14E-05,6.06E-06,1.39E-05,4.80E-05,0.000174599,3.43E-05,4.57E-06,7.46E-06,6.27E-06,5.89E-07,2.04E-07,5.36E-06,5.99E-06,1.05E-06,4.26E-06,9.18E-07,2.25E-07,1.11E-06,2.04E-07,9.45E-07,2.75E-07,6.21E-07,7.82E-08,5.60E-07,5.94E-08,1.99E-07,3.93E-08,3.47E-07,2.49E-06,Pyrite
0.000127598,2.85E-06,1.15E-07,5.37E-06,2.05E-07,5.38E-05,7.42E-05,6.97E-08,2.01E-06,5.59E-08,0.021382666,2.05E-05,4.78E-05,6.19E-05,5.48E-07,2.15E-05,4.14E-05,5.77E-06,5.42E-05,0.000129995,0.000110911,4.59E-05,3.90E-05,2.55E-05,4.74E-05,3.65E-06,1.41E-06,1.82E-05,2.39E-05,4.22E-06,1.61E-05,4.34E-06,8.37E-07,4.36E-06,8.24E-07,4.25E-06,9.65E-07,2.92E-06,3.66E-07,1.94E-06,2.99E-07,1.27E-06,2.92E-07,2.23E-06,4.67E-06,Pyrite
0.000100822,3.65E-06,1.15E-07,1.79E-05,1.53E-06,4.01E-05,6.08E-05,1.02E-07,1.44E-06,9.49E-08,0.075664116,3.19E-05,6.95E-05,,1.85E-06,2.75E-05,0.000167876,6.65E-06,7.43E-05,0.000376043,0.000206443,2.27E-05,3.04E-05,2.55E-05,2.68E-05,3.65E-06,8.06E-07,1.82E-05,4.19E-05,5.27E-06,2.21E-05,5.47E-06,8.37E-07,5.98E-06,8.24E-07,5.36E-06,9.65E-07,2.92E-06,3.66E-07,1.94E-06,2.99E-07,5.56E-07,2.29E-07,1.60E-06,1.77E-06,Pyrite
7.79E-05,1.10E-06,4.59E-08,1.34E-05,1.12E-06,2.17E-05,5.65E-05,1.07E-07,2.08E-07,1.42E-08,0.024806131,3.92E-05,6.71E-06,0.019842679,1.58E-06,1.34E-05,8.16E-05,1.25E-05,3.04E-05,3.37E-05,0.00028357,4.22E-06,5.00E-06,0.00011611,1.13E-05,9.70E-07,2.80E-07,9.36E-06,2.09E-05,3.36E-06,1.82E-05,7.95E-06,1.70E-06,1.56E-05,3.30E-06,2.59E-05,5.94E-06,,2.40E-06,1.48E-05,,4.33E-07,1.33E-07,8.29E-07,1.70E-06,Chalcopyrites
8.82E-05,2.28E-06,9.01E-08,,1.50E-06,2.55E-05,6.25E-05,1.01E-07,9.49E-07,2.00E-08,0.07549109,3.80E-05,6.71E-06,0.018477087,,,0.000351881,8.13E-06,9.41E-05,5.26E-05,0.000785902,2.37E-06,2.23E-05,7.13E-05,2.35E-05,1.26E-06,4.65E-07,1.85E-05,4.87E-05,7.70E-06,3.60E-05,1.28E-05,6.94E-06,1.71E-05,2.87E-06,1.83E-05,3.17E-06,8.88E-06,1.16E-06,5.91E-06,7.42E-07,7.06E-07,1.02E-07,1.71E-06,1.43E-06,Chalcopyrites
0.000119202,2.44E-07,7.79E-09,1.59E-05,9.89E-08,5.23E-05,7.32E-05,5.25E-08,1.16E-07,8.06E-08,0.15969482,0.019793101,0.046097052,0.000115294,5.26E-05,2.73E-05,0.000135461,9.67E-07,9.88E-06,0.00046802,0.000191962,1.82E-05,1.45E-06,9.15E-06,3.86E-06,7.45E-07,1.52E-07,4.59E-06,3.79E-06,1.09E-06,3.23E-06,8.16E-07,2.12E-07,7.66E-07,1.16E-07,8.60E-07,2.07E-07,6.70E-07,8.07E-08,3.87E-07,5.81E-08,6.97E-08,2.40E-08,1.70E-07,5.21E-06,GalíÂne
5.58E-05,2.44E-07,1.97E-09,0.000103523,6.97E-08,1.87E-05,3.07E-05,1.88E-08,1.81E-07,1.91E-08,0.773813944,0.04841177,0.046097052,0.000115294,0.000172094,2.73E-05,0.000135461,9.67E-07,6.32E-06,6.22E-05,0.000134189,1.82E-05,7.39E-06,9.15E-06,1.21E-06,4.07E-07,6.41E-07,,4.38E-06,7.35E-07,2.51E-06,3.95E-07,3.01E-07,5.71E-07,7.95E-08,6.77E-07,1.70E-07,6.01E-07,8.07E-08,3.87E-07,4.54E-08,2.44E-08,1.12E-08,4.90E-08,2.09E-06,GalíÂne
0.000119202,9.50E-08,1.97E-09,1.59E-05,9.89E-08,4.39E-05,6.26E-05,3.57E-08,5.10E-08,6.01E-08,0.15969482,0.077030439,0.275170049,0.000756032,,2.73E-05,0.000135461,9.67E-07,4.54E-06,6.22E-05,0.000134189,1.82E-05,1.45E-06,4.91E-06,1.21E-06,2.95E-07,1.52E-07,2.47E-06,2.01E-06,5.60E-07,1.79E-06,3.95E-07,1.23E-07,3.76E-07,6.16E-08,4.93E-07,1.33E-07,3.92E-07,4.73E-08,2.48E-07,3.28E-08,2.44E-08,1.12E-08,4.90E-08,2.09E-06,GalíÂne
